host,channel,index,start_time,get_ice_config_signaling_call,connect_signaling_client,tls_handshake_time,offer_sent_to_answer_received_time,dtls_initialization_completion,ice_hole_punching_time,first_audio_time,audio_latency_ms,first_video_time,video_latency_ms,pull_success,stable_audio,stable_video
52.83.211.74,lzgddd8e6c8fc1ec0b39,1,'2025-06-24 11:27:40.721',144,168,100,502,130,181,'2025-06-24 11:27:41.969',1248,'2025-06-24 11:27:42.024',1303,yes,yes,yes
52.83.211.74,lzgddd8e6c8fc1ec0b39,2,'2025-06-24 11:27:40.717',166,193,99,482,108,158,'2025-06-24 11:27:41.969',1252,'2025-06-24 11:27:41.984',1267,yes,yes,yes
52.83.211.74,lzgddd8e6c8fc1ec0b39,3,'2025-06-24 11:27:40.757',144,5531,99,150,121,172,'2025-06-24 11:27:46.975',6218,'2025-06-24 11:27:47.024',6267,yes,yes,yes
52.83.211.74,lzgddd8e6c8fc1ec0b39,4,'2025-06-24 11:27:40.784',140,192,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgddd8e6c8fc1ec0b39,5,'2025-06-24 11:27:40.814',144,193,99,28333,120,171,'2025-06-24 11:28:09.907',29093,'2025-06-24 11:28:09.944',29130,yes,yes,yes
52.83.211.74,lzgdddc97fa5598d6b2d,1,'2025-06-24 11:27:34.708',164,10976,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdddc97fa5598d6b2d,2,'2025-06-24 11:27:34.752',166,214,108,486,146,196,'2025-06-24 11:27:36.063',1311,'2025-06-24 11:27:36.093',1341,yes,yes,yes
52.83.211.74,lzgdddc97fa5598d6b2d,3,'2025-06-24 11:27:34.751',141,5509,99,178,142,193,'2025-06-24 11:27:40.991',6240,'2025-06-24 11:27:41.014',6263,yes,yes,yes
52.83.211.74,lzgdddc97fa5598d6b2d,4,'2025-06-24 11:27:34.762',133,165,100,27804,125,175,'2025-06-24 11:28:03.259',28497,'2025-06-24 11:28:03.294',28532,yes,yes,yes
52.83.211.74,lzgdddc97fa5598d6b2d,5,'2025-06-24 11:27:34.772',134,183,100,576,140,190,'2025-06-24 11:27:36.063',1291,'2025-06-24 11:27:36.093',1321,yes,yes,yes
52.83.211.74,lzgde0db7ce2073c125e,1,'2025-06-24 11:27:36.314',161,5583,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgde0db7ce2073c125e,2,'2025-06-24 11:27:36.353',170,177,102,550,138,188,'2025-06-24 11:27:37.674',1321,'2025-06-24 11:27:37.713',1360,yes,yes,yes
52.83.211.74,lzgde0db7ce2073c125e,3,'2025-06-24 11:27:36.368',140,175,99,28605,104,154,'2025-06-24 11:28:05.661',29293,'2025-06-24 11:28:05.674',29306,yes,yes,yes
52.83.211.74,lzgde0db7ce2073c125e,4,'2025-06-24 11:27:36.352',170,169,100,27284,135,186,'2025-06-24 11:28:04.352',28000,'2025-06-24 11:28:04.393',28041,yes,yes,yes
52.83.211.74,lzgde0db7ce2073c125e,5,'2025-06-24 11:27:36.406',152,185,99,479,121,172,'2025-06-24 11:27:37.654',1248,'2025-06-24 11:27:37.673',1267,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,1,'2025-06-24 11:27:35.077',160,181,100,453,119,170,'2025-06-24 11:27:36.253',1176,'2025-06-24 11:27:36.303',1226,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,2,'2025-06-24 11:27:35.113',144,5567,100,168,117,168,'2025-06-24 11:27:41.403',6290,'2025-06-24 11:27:41.423',6310,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,3,'2025-06-24 11:27:35.095',162,159,100,461,120,170,'2025-06-24 11:27:36.253',1158,'2025-06-24 11:27:36.303',1208,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,4,'2025-06-24 11:27:35.145',141,167,99,458,148,199,'2025-06-24 11:27:36.314',1169,'2025-06-24 11:27:36.343',1198,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,5,'2025-06-24 11:27:35.125',147,171,99,441,119,170,'2025-06-24 11:27:36.253',1128,'2025-06-24 11:27:36.303',1178,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,1,'2025-06-24 11:27:34.680',139,160,100,28449,136,186,'2025-06-24 11:28:03.837',29157,'2025-06-24 11:28:03.873',29193,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,2,'2025-06-24 11:27:34.623',171,150,100,511,112,163,'2025-06-24 11:27:35.830',1207,'2025-06-24 11:27:35.873',1250,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,3,'2025-06-24 11:27:34.673',160,203,99,28228,127,178,'2025-06-24 11:28:03.677',29004,'2025-06-24 11:28:03.713',29040,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,4,'2025-06-24 11:27:34.660',143,148,99,28230,124,174,'2025-06-24 11:28:03.556',28896,'2025-06-24 11:28:03.593',28933,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,5,'2025-06-24 11:27:34.706',137,152,99,435,120,171,'2025-06-24 11:27:35.830',1124,'2025-06-24 11:27:35.873',1167,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,1,'2025-06-24 11:27:35.331',136,174,99,545,136,186,'2025-06-24 11:27:36.619',1288,'2025-06-24 11:27:36.633',1302,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,2,'2025-06-24 11:27:35.352',175,170,100,27037,131,181,'2025-06-24 11:28:03.150',27798,'2025-06-24 11:28:03.153',27801,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,3,'2025-06-24 11:27:35.370',167,5617,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgde41cd2c8347571fc,4,'2025-06-24 11:27:35.386',175,193,99,446,122,173,'2025-06-24 11:27:36.599',1213,'2025-06-24 11:27:36.633',1247,yes,no,yes
52.83.211.74,lzgde41cd2c8347571fc,5,'2025-06-24 11:27:35.430',136,181,100,465,102,153,'2025-06-24 11:27:36.599',1169,'2025-06-24 11:27:36.633',1203,yes,no,yes
52.83.211.74,lzgde792c58984114268,1,'2025-06-24 11:27:34.273',159,157,100,28609,131,182,'2025-06-24 11:28:03.604',29331,'2025-06-24 11:28:03.650',29377,yes,yes,yes
52.83.211.74,lzgde792c58984114268,2,'2025-06-24 11:27:34.286',148,5556,100,239,130,181,'2025-06-24 11:27:40.648',6362,'2025-06-24 11:27:40.650',6364,yes,yes,yes
52.83.211.74,lzgde792c58984114268,3,'2025-06-24 11:27:34.261',180,160,99,550,129,179,'2025-06-24 11:27:35.580',1319,'2025-06-24 11:27:35.610',1349,yes,yes,yes
52.83.211.74,lzgde792c58984114268,4,'2025-06-24 11:27:34.314',156,163,99,570,142,193,'2025-06-24 11:27:35.621',1307,'2025-06-24 11:27:35.650',1336,yes,yes,yes
52.83.211.74,lzgde792c58984114268,5,'2025-06-24 11:27:34.346',176,157,99,27783,135,186,'2025-06-24 11:28:02.900',28554,'2025-06-24 11:28:02.930',28584,yes,yes,yes
52.83.211.74,lzgdf0963cb6f8031ed7,1,'2025-06-24 11:27:39.939',134,6097,99,161,119,169,'2025-06-24 11:27:46.750',6811,'2025-06-24 11:27:46.776',6837,yes,yes,yes
52.83.211.74,lzgdf0963cb6f8031ed7,2,'2025-06-24 11:27:39.945',145,151,99,503,117,168,'2025-06-24 11:27:41.158',1213,'2025-06-24 11:27:41.177',1232,yes,no,yes
52.83.211.74,lzgdf0963cb6f8031ed7,3,'2025-06-24 11:27:39.998',148,158,99,453,112,163,'2025-06-24 11:27:41.158',1160,'2025-06-24 11:27:41.177',1179,yes,no,yes
52.83.211.74,lzgdf0963cb6f8031ed7,4,'2025-06-24 11:27:40.000',140,149,99,420,148,198,'2025-06-24 11:27:41.198',1198,'2025-06-24 11:27:41.256',1256,yes,no,yes
52.83.211.74,lzgdf0963cb6f8031ed7,5,'2025-06-24 11:27:40.018',145,162,99,27077,124,175,'2025-06-24 11:28:07.796',27778,'2025-06-24 11:28:07.816',27798,yes,yes,yes
52.83.211.74,lzgdf832e982b92ddb91,1,'2025-06-24 11:27:39.172',166,171,100,526,117,168,'2025-06-24 11:27:40.448',1276,'2025-06-24 11:27:40.455',1283,yes,yes,yes
52.83.211.74,lzgdf832e982b92ddb91,2,'2025-06-24 11:27:39.180',159,175,99,521,150,201,'2025-06-24 11:27:40.489',1309,'2025-06-24 11:27:40.535',1355,yes,yes,yes
52.83.211.74,lzgdf832e982b92ddb91,3,'2025-06-24 11:27:39.213',158,173,100,507,102,153,'2025-06-24 11:27:40.448',1235,'2025-06-24 11:27:40.455',1242,yes,yes,yes
52.83.211.74,lzgdf832e982b92ddb91,4,'2025-06-24 11:27:39.199',136,169,99,549,128,178,'2025-06-24 11:27:40.448',1249,'2025-06-24 11:27:40.496',1297,yes,yes,yes
52.83.211.74,lzgdf832e982b92ddb91,5,'2025-06-24 11:27:39.247',144,164,99,28292,134,185,'2025-06-24 11:28:08.274',29027,'2025-06-24 11:28:08.295',29048,yes,yes,yes
52.83.211.74,lzgdfa35671c595cd064,1,'2025-06-24 11:27:41.443',107,0,0,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdfa35671c595cd064,2,'2025-06-24 11:27:41.531',149,0,0,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdfa35671c595cd064,3,'2025-06-24 11:27:41.489',107,148,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdfa35671c595cd064,4,'2025-06-24 11:27:41.612',99,0,0,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdfa35671c595cd064,5,'2025-06-24 11:27:41.601',109,1199,99,547,103,154,'2025-06-24 11:27:45.185',3584,'2025-06-24 11:27:45.220',3619,yes,yes,yes
